# Wordlist

# DATA
ID	FORM	SEGMENTS	DOCULECT	FAMILY	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOCODE
243963	zaiki	z a i k i	Araona	Pano-Tacanan	anger	82	ANGER	arao1248
243964	dohoda	d o h o d a	Araona	Pano-Tacanan	anger	82	ANGER	arao1248
244988	kawai-ti-ya	k a w a i + t i + y/j a	Cavineña	Pano-Tacanan	anger	82	ANGER	cavi1250
245988	kene-kene-	k e n e + k e n e	Ese Ejja	Pano-Tacanan	anger	82	ANGER	esee1248
246762	kia-tene	k i a + t e n e	Ese Ejja (Huarayo)	Pano-Tacanan	anger	82	ANGER	esee1248
247826	doinini	d o i n i n i	Tacana	Pano-Tacanan	anger	82	ANGER	taca1256
247827	nime-po	n i m e + p o	Tacana	Pano-Tacanan	anger	82	ANGER	taca1256
248673	niš-ti	n i ʃ + t i	Cashibo	Pano-Tacanan	anger	82	ANGER	cash1251
249722	sina-t-	s i n a + t	Catuquina	Pano-Tacanan	anger	82	ANGER	pano1254
250760	kaṣ̌aki	k a ʂ a k i	Chácobo	Pano-Tacanan	anger	82	ANGER	chac1251
252134	sina-ti	s i n a + t i	Shipibo-Conibo	Pano-Tacanan	anger	82	ANGER	ship1254
253461	õiti_βiški-kĩ	õ i t i + β i ʃ k i + k ĩ	Yaminahua	Pano-Tacanan	anger	82	ANGER	yami1256
254675	ɨkɨ	ɨ k ɨ	Cayuvava	Cayubaba	anger	82	ANGER	cayu1262
254676	kɨ	k ɨ	Cayuvava	Cayubaba	anger	82	ANGER	cayu1262
256578	sutu-ka	s u t u + k a	Movima	Movima	anger	82	ANGER	movi1243
283548	'yatˀe-	y/j a tˀ e	Tehuelche	Chonan	anger	82	ANGER	tehu1242
283549	'eʔenk	e ʔ e n k	Tehuelche	Chonan	anger	82	ANGER	tehu1242
283550	'gānkn-	g a n k n	Tehuelche	Chonan	anger	82	ANGER	tehu1242
284394	yeteʔ	y/j e t e ʔ	Selknam	Chonan	anger	82	ANGER	onaa1245
#
223018	yalo	y/j a l o	Ninam (Shirishana variety)	Yanomamic	animal	619	ANIMAL	nina1238
224002	yaro	y/j a r o	Yanomámi	Yanomamic	animal	619	ANIMAL	yano1262
241984	hebak-'dʸe	h e b a k + dʲ e	Mosetén	Mosetén-Chimané	animal	619	ANIMAL	mose1249
244260	oo	oː	Cavineña	Pano-Tacanan	animal	619	ANIMAL	cavi1250
244261	kʷanobi	kʷ a n o b i	Cavineña	Pano-Tacanan	animal	619	ANIMAL	cavi1250
245277	ixiakaxi	i x i a k a x i	Ese Ejja	Pano-Tacanan	animal	619	ANIMAL	esee1248
246975	animalo	a n i m a l o	Tacana	Pano-Tacanan	animal	619	ANIMAL	taca1256
248120	ɲuina	ɲ u i n a	Cashibo	Pano-Tacanan	animal	619	ANIMAL	cash1251
248914	yoʔina	y/j o ʔ i n a	Catuquina	Pano-Tacanan	animal	619	ANIMAL	pano1254
250005	yo'ʔina	y/j o ʔ i n a	Chácobo	Pano-Tacanan	animal	619	ANIMAL	chac1251
251170	yoina	y/j o i n a	Shipibo-Conibo	Pano-Tacanan	animal	619	ANIMAL	ship1254
252486	yõinã	y/j õ i n ã	Yaminahua	Pano-Tacanan	animal	619	ANIMAL	yami1256
253841	r-a'badio	r + a b a d i o	Cayuvava	Cayubaba	animal	619	ANIMAL	cayu1262
255857	popoi-kʷa	p o p o i + kʷ a	Movima	Movima	animal	619	ANIMAL	movi1243
#
223156	pili_mãiamop	p i l i + m ã i a m o p	Ninam (Shirishana variety)	Yanomamic	ankle	803	ANKLE	nina1238
224121	pei_wayamopɨ	p e i + w a y/j a m o p ɨ	Yanomámi	Yanomamic	ankle	803	ANKLE	yano1262
242148	po'po	p o p o	Mosetén	Mosetén-Chimané	ankle	803	ANKLE	mose1249
242149	kuti'kaɲ	k u t i k a ɲ	Mosetén	Mosetén-Chimané	ankle	803	ANKLE	mose1249
243279	tomihaha	t o m i h a h a	Araona	Pano-Tacanan	ankle	803	ANKLE	arao1248
244381	e-wači-atoha-kaka	e + w a tʃ i + a t o h a + k a k a	Cavineña	Pano-Tacanan	ankle	803	ANKLE	cavi1250
245411	e-kiɓo	e + k i ɓ o	Ese Ejja	Pano-Tacanan	ankle	803	ANKLE	esee1248
245412	e-xioxi-kokaxi	e + x i o x i + k o k a x i	Ese Ejja	Pano-Tacanan	ankle	803	ANKLE	esee1248
246328	e-šoši-xi	e + ʃ o ʃ i + x i	Ese Ejja (Huarayo)	Pano-Tacanan	ankle	803	ANKLE	esee1248
247122	e-mada-tahi	e + m a d a + t a h i	Tacana	Pano-Tacanan	ankle	803	ANKLE	taca1256
248237	taɨ_či'tuṣ̌kã	t a ɨ + tʃ i t u ʂ k ã	Cashibo	Pano-Tacanan	ankle	803	ANKLE	cash1251
249061	tapoško	t a p o ʃ k o	Catuquina	Pano-Tacanan	ankle	803	ANKLE	pano1254
250137	ho-poto	h o + p o t o	Chácobo	Pano-Tacanan	ankle	803	ANKLE	chac1251
251346	taɨ_patõko	t a ɨ + p a t õ k o	Shipibo-Conibo	Pano-Tacanan	ankle	803	ANKLE	ship1254
252651	o-po-ṣ̌ko	o + p o + ʂ k o	Yaminahua	Pano-Tacanan	ankle	803	ANKLE	yami1256
283027	'tapˀr	t a pˀ r	Tehuelche	Chonan	ankle	803	ANKLE	tehu1242
283880	hal-yeʔn_k-pˀax	h a l + y/j e ʔ n + k + pˀ a x	Selknam	Chonan	ankle	803	ANKLE	onaa1245
#
224776	wãno_tʰaɨ	w ã n o + tʰ a ɨ	Yanomámi	Yanomamic	announce	9	ANNOUNCE	yano1262
241771	maššin-	m a ʃ ʃ i n	Chipaya	Uru-Chipaya	announce	9	ANNOUNCE	chip1262
245070	c̷ape-ya	tʃ a p e + y/j a	Cavineña	Pano-Tacanan	announce	9	ANNOUNCE	cavi1250
249805	yoã-	y/j o ã	Catuquina	Pano-Tacanan	announce	9	ANNOUNCE	pano1254
252252	kɨšãti	k ɨ ʃ ã t i	Shipibo-Conibo	Pano-Tacanan	announce	9	ANNOUNCE	ship1254
253577	čani-kĩ	tʃ a n i + k ĩ	Yaminahua	Pano-Tacanan	announce	9	ANNOUNCE	yami1256
254765	mekere	m e k e r e	Cayuvava	Cayubaba	announce	9	ANNOUNCE	cayu1262
256682	ɓoko-čaye	ɓ o k o + tʃ a y/j e	Movima	Movima	announce	9	ANNOUNCE	movi1243
284476	àṣ_yer	a ʂ + y/j e r	Selknam	Chonan	announce	9	ANNOUNCE	onaa1245
#
224768	wã_hu-o	w ã + h u + o	Yanomámi	Yanomamic	answer	1275	ANSWER	yano1262
241758	ḳʰaaš	qʰ aː ʃ	Chipaya	Uru-Chipaya	answer	1275	ANSWER	chip1262
242918	hĩči'kakiʔ	h ĩ tʃ i k a k i ʔ	Mosetén	Mosetén-Chimané	answer	1275	ANSWER	mose1249
245063	kemic̷a-ya	k e m i tʃ a + y/j a	Cavineña	Pano-Tacanan	answer	1275	ANSWER	cavi1250
247922	heo-c̷o-	h e o + tʃ o	Tacana	Pano-Tacanan	answer	1275	ANSWER	taca1256
249797	rɨβi-	r ɨ β i	Catuquina	Pano-Tacanan	answer	1275	ANSWER	pano1254
250843	kɨbi-	k ɨ b i	Chácobo	Pano-Tacanan	answer	1275	ANSWER	chac1251
252245	kɨwĩti	k ɨ w ĩ t i	Shipibo-Conibo	Pano-Tacanan	answer	1275	ANSWER	ship1254
253570	kɨma-kĩ	k ɨ m a + k ĩ	Yaminahua	Pano-Tacanan	answer	1275	ANSWER	yami1256
254762	tɨβɨ...tui	t ɨ β ɨ t u i	Cayuvava	Cayubaba	answer	1275	ANSWER	cayu1262
256672	čai-wane-ɬe	tʃ a i + w a n e + ɬ e	Movima	Movima	answer	1275	ANSWER	movi1243
284469	ʔoyn_yer	ʔ o y/j n + y/j e r	Selknam	Chonan	answer	1275	ANSWER	onaa1245
#
240993	kˀišimiri	kˀ i ʃ i m i r i	Chipaya	Uru-Chipaya	ant	587	ANT	chip1262
242053	kastkit'ki	k a s t k i t k i	Mosetén	Mosetén-Chimané	ant	587	ANT	mose1249
242054	ki'kiki	k i k i k i	Mosetén	Mosetén-Chimané	ant	587	ANT	mose1249
242055	kya'ki	k y/j a k i	Mosetén	Mosetén-Chimané	ant	587	ANT	mose1249
242056	a'yuša	a y u ʃ a	Mosetén	Mosetén-Chimané	ant	587	ANT	mose1249
243196	bototo	b o t o t o	Araona	Pano-Tacanan	ant	587	ANT	arao1248
243197	loso	l o s o	Araona	Pano-Tacanan	ant	587	ANT	arao1248
244304	poki	p o k i	Cavineña	Pano-Tacanan	ant	587	ANT	cavi1250
245322	šeme	ʃ e m e	Ese Ejja	Pano-Tacanan	ant	587	ANT	esee1248
246264	poxi_aso	p o x i + a s o	Ese Ejja (Huarayo)	Pano-Tacanan	ant	587	ANT	esee1248
247031	iď̶oi	i ð o i	Tacana	Pano-Tacanan	ant	587	ANT	taca1256
248163	ku'tiš	k u t i ʃ	Cashibo	Pano-Tacanan	ant	587	ANT	cash1251
248977	hima	h i m a	Catuquina	Pano-Tacanan	ant	587	ANT	pano1254
250045	hiʔi-ma	h i ʔ i + m a	Chácobo	Pano-Tacanan	ant	587	ANT	chac1251
251230	βona	β o n a	Shipibo-Conibo	Pano-Tacanan	ant	587	ANT	ship1254
252557	ɨɨ	ɨː	Yaminahua	Pano-Tacanan	ant	587	ANT	yami1256
253893	čo'tota	tʃ o t o t a	Cayuvava	Cayubaba	ant	587	ANT	cayu1262
253894	βɔ	β ɔ	Cayuvava	Cayubaba	ant	587	ANT	cayu1262
255910	či-heɬ	tʃ i + h e ɬ	Movima	Movima	ant	587	ANT	movi1243
282960	'čaḳon	tʃ a q o n	Tehuelche	Chonan	ant	587	ANT	tehu1242
#
253037	kõma	k õ m a	Yaminahua	Pano-Tacanan	anvil	1648	ANVIL	yami1256
#
223755	pihi_hete	p i h i + h e t e	Ninam (Shirishana variety)	Yanomamic	anxiety, worry	1000	ANXIETY	nina1238
224700	puhi_hõrihi-to-u	p u h i + h õ r i h i + t o + u	Yanomámi	Yanomamic	anxiety, worry	1000	ANXIETY	yano1262
241647	lʸaki	lʲ a k i	Chipaya	Uru-Chipaya	anxiety, worry	1000	ANXIETY	chip1262
243958	ali	a l i	Araona	Pano-Tacanan	anxiety, worry	1000	ANXIETY	arao1248
243959	anime-bataisi	a n i m e + b a t a i s i	Araona	Pano-Tacanan	anxiety, worry	1000	ANXIETY	arao1248
244982	inime-ba-	i n i m e + b a	Cavineña	Pano-Tacanan	anxiety, worry	1000	ANXIETY	cavi1250
244983	inime-topo-	i n i m e + t o p o	Cavineña	Pano-Tacanan	anxiety, worry	1000	ANXIETY	cavi1250
247819	kʷabia_-po-	kʷ a b i a + p o	Tacana	Pano-Tacanan	anxiety, worry	1000	ANXIETY	taca1256
248670	čɨ'ɨki-ti	tʃ ɨ ɨ k i + t i	Cashibo	Pano-Tacanan	anxiety, worry	1000	ANXIETY	cash1251
249715	haa_ino-ʔaš_rakɨ-t-	h aː + i n o + ʔ a ʃ + r a k ɨ + t	Catuquina	Pano-Tacanan	anxiety, worry	1000	ANXIETY	pano1254
250755	šina-wɨhɨna-	ʃ i n a + w ɨ h ɨ n a	Chácobo	Pano-Tacanan	anxiety, worry	1000	ANXIETY	chac1251
253452	šinã-čaka-kĩ	ʃ i n ã + tʃ a k a + k ĩ	Yaminahua	Pano-Tacanan	anxiety, worry	1000	ANXIETY	yami1256
254665	dabi	d a b i	Cayuvava	Cayubaba	anxiety, worry	1000	ANXIETY	cayu1262
256572	ruhal-ni-wa	r u h a l + n i + w a	Movima	Movima	anxiety, worry	1000	ANXIETY	movi1243
284387	šoʔwi	ʃ o ʔʷ i	Selknam	Chonan	anxiety, worry	1000	ANXIETY	onaa1245
#
223503	ahathia	a h a tʰ i a	Ninam (Shirishana variety)	Yanomamic	approach	1778	APPROACH	nina1238
224445	iku-o	i k u + o	Yanomámi	Yanomamic	approach	1778	APPROACH	yano1262
224446	uku-o	u k u + o	Yanomámi	Yanomamic	approach	1778	APPROACH	yano1262
241362	ṣ̌katṣ̌in-š	ʂ k a t ʂ i n + ʃ	Chipaya	Uru-Chipaya	approach	1778	APPROACH	chip1262
242530	čeiʔ'yai	tʃ e i ʔ y a i	Mosetén	Mosetén-Chimané	approach	1778	APPROACH	mose1249
244716	hipetana-ya	h i p e t a n a + y/j a	Cavineña	Pano-Tacanan	approach	1778	APPROACH	cavi1250
245738	xačipiki-nahe	x a tʃ i p i k i + n a h e	Ese Ejja	Pano-Tacanan	approach	1778	APPROACH	esee1248
245739	čipinee_poeyo-nahe	tʃ i p i n eː + p o e y/j o + n a h e	Ese Ejja	Pano-Tacanan	approach	1778	APPROACH	esee1248
246590	ete_pe-kwe	e t e + p e + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	approach	1778	APPROACH	esee1248
247508	naria-	n a r i a	Tacana	Pano-Tacanan	approach	1778	APPROACH	taca1256
248513	čiča-ti	tʃ i tʃ a + t i	Cashibo	Pano-Tacanan	approach	1778	APPROACH	cash1251
249446	taβa_ka-	t a β a + k a	Catuquina	Pano-Tacanan	approach	1778	APPROACH	pano1254
251777	pataṣ̌-ti	p a t a ʂ + t i	Shipibo-Conibo	Pano-Tacanan	approach	1778	APPROACH	ship1254
253109	čai-ma-šta_βa-kĩ	tʃ a i + m a + ʃ t a + β a + k ĩ	Yaminahua	Pano-Tacanan	approach	1778	APPROACH	yami1256
256302	nen-kʷa-niwa	n e n + kʷ a + n i w a	Movima	Movima	approach	1778	APPROACH	movi1243
284146	wèntà	w e n t a	Selknam	Chonan	approach	1778	APPROACH	onaa1245
#
246479	e-koi-xi	e + k o i + x i	Ese Ejja (Huarayo)	Pano-Tacanan	arch	876	ARCH	esee1248
248385	kanti	k a n t i	Cashibo	Pano-Tacanan	arch	876	ARCH	cash1251
#
223141	poko	p o k o	Ninam (Shirishana variety)	Yanomamic	arm	1673	ARM	nina1238
224106	pei_poko	p e i + p o k o	Yanomámi	Yanomamic	arm	1673	ARM	yano1262
241045	ḳx̣ar_wičˀu	q x a r + w i tʃˀ u	Chipaya	Uru-Chipaya	arm	1673	ARM	chip1262
242131	œɲ'ya	œ ɲ y a	Mosetén	Mosetén-Chimané	arm	1673	ARM	mose1249
243263	ebai	e b a i	Araona	Pano-Tacanan	arm	1673	ARM	arao1248
244367	e-bi	e + b i	Cavineña	Pano-Tacanan	arm	1673	ARM	cavi1250
245395	e-aa	e + aː	Ese Ejja	Pano-Tacanan	arm	1673	ARM	esee1248
246317	yaa	y/j aː	Ese Ejja (Huarayo)	Pano-Tacanan	arm	1673	ARM	esee1248
247106	e-bai	e + b a i	Tacana	Pano-Tacanan	arm	1673	ARM	taca1256
248224	pɨ'ɲã	p ɨ ɲ ã	Cashibo	Pano-Tacanan	arm	1673	ARM	cash1251
249046	põyã	p õ y/j ã	Catuquina	Pano-Tacanan	arm	1673	ARM	pano1254
250122	po-ya-mɨ	p o + y/j a + m ɨ	Chácobo	Pano-Tacanan	arm	1673	ARM	chac1251
250957	po'yana	p o y a n a	Pacahuara	Pano-Tacanan	arm	1673	ARM	paca1246
251325	po-yã	p o + y/j ã	Shipibo-Conibo	Pano-Tacanan	arm	1673	ARM	ship1254
252635	põ-ya	p õ + y/j a	Yaminahua	Pano-Tacanan	arm	1673	ARM	yami1256
253968	ɲaβe	ɲ a β e	Cayuvava	Cayubaba	arm	1673	ARM	cayu1262
253969	ɲaβ-	ɲ a β	Cayuvava	Cayubaba	arm	1673	ARM	cayu1262
255963	ɓosa-kʷa	ɓ o s a + kʷ a	Movima	Movima	arm	1673	ARM	movi1243
283012	'etˀnkˀn	e tˀ n kˀ n	Tehuelche	Chonan	arm	1673	ARM	tehu1242
283866	ṣel	ʂ e l	Selknam	Chonan	arm	1673	ARM	onaa1245
#
223142	hakamsik	h a k a m s i k	Ninam (Shirishana variety)	Yanomamic	armpit	1886	ARMPIT	nina1238
224107	pei_hãkãmikɨ	p e i + h ã k ã m i k ɨ	Yanomámi	Yanomamic	armpit	1886	ARMPIT	yano1262
242132	c̷a'kaʔ	tʃ a k a ʔ	Mosetén	Mosetén-Chimané	armpit	1886	ARMPIT	mose1249
243264	nokʷizi	n o kʷ i z i	Araona	Pano-Tacanan	armpit	1886	ARMPIT	arao1248
244368	iɲokʷiha	i ɲ o kʷ i h a	Cavineña	Pano-Tacanan	armpit	1886	ARMPIT	cavi1250
245396	enakʷiši	e n a kʷ i ʃ i	Ese Ejja	Pano-Tacanan	armpit	1886	ARMPIT	esee1248
247107	enokiď̶i	e n o k i ð i	Tacana	Pano-Tacanan	armpit	1886	ARMPIT	taca1256
249047	pički	p i tʃ k i	Catuquina	Pano-Tacanan	armpit	1886	ARMPIT	pano1254
250123	piškini	p i ʃ k i n i	Chácobo	Pano-Tacanan	armpit	1886	ARMPIT	chac1251
251326	βaṣ̌ka	β a ʂ k a	Shipibo-Conibo	Pano-Tacanan	armpit	1886	ARMPIT	ship1254
251327	βa-	β a	Shipibo-Conibo	Pano-Tacanan	armpit	1886	ARMPIT	ship1254
252636	po-čo	p o + tʃ o	Yaminahua	Pano-Tacanan	armpit	1886	ARMPIT	yami1256
255964	čowi-kʷa	tʃ o w i + kʷ a	Movima	Movima	armpit	1886	ARMPIT	movi1243
283013	'šaʔnškˀn	ʃ a ʔ n ʃ kˀ n	Tehuelche	Chonan	armpit	1886	ARMPIT	tehu1242
283867	ḳˀòlṣḳn	qˀ o l ʂ q n	Selknam	Chonan	armpit	1886	ARMPIT	onaa1245
#
253631	soraro-mis-βo	s o r a r o + m i s + β o	Yaminahua	Pano-Tacanan	army	1561	ARMY	yami1256
#
223868	šikawe	ʃ i k a w e	Ninam (Shirishana variety)	Yanomamic	arrow	977	ARROW	nina1238
224807	šereka	ʃ e r e k a	Yanomámi	Yanomamic	arrow	977	ARROW	yano1262
242968	ih'meʔ	i h m e ʔ	Mosetén	Mosetén-Chimané	arrow	977	ARROW	mose1249
244108	pia	p i a	Araona	Pano-Tacanan	arrow	977	ARROW	arao1248
244109	piša	p i ʃ a	Araona	Pano-Tacanan	arrow	977	ARROW	arao1248
245109	piya	p i y/j a	Cavineña	Pano-Tacanan	arrow	977	ARROW	cavi1250
246088	emehe	e m e h e	Ese Ejja	Pano-Tacanan	arrow	977	ARROW	esee1248
246812	e-mese	e + m e s e	Ese Ejja (Huarayo)	Pano-Tacanan	arrow	977	ARROW	esee1248
247970	pisa	p i s a	Tacana	Pano-Tacanan	arrow	977	ARROW	taca1256
248741	pia	p i a	Cashibo	Pano-Tacanan	arrow	977	ARROW	cash1251
249844	pia	p i a	Catuquina	Pano-Tacanan	arrow	977	ARROW	pano1254
250876	pia	p i a	Chácobo	Pano-Tacanan	arrow	977	ARROW	chac1251
252292	pia	p i a	Shipibo-Conibo	Pano-Tacanan	arrow	977	ARROW	ship1254
253639	pia	p i a	Yaminahua	Pano-Tacanan	arrow	977	ARROW	yami1256
256724	huɬ-pa	h u ɬ + p a	Movima	Movima	arrow	977	ARROW	movi1243
283651	'šot	ʃ o t	Tehuelche	Chonan	arrow	977	ARROW	tehu1242
284499	yahn	y/j a h n	Selknam	Chonan	arrow	977	ARROW	onaa1245
#
284516	wòmke	w o m k e	Selknam	Chonan	arson	1889	ARSON	onaa1245
#
222944	yupušupu	y/j u p u ʃ u p u	Ninam (Shirishana variety)	Yanomamic	ashes	646	ASH	nina1238
223943	yupu_uši	y/j u p u + u ʃ i	Yanomámi	Yanomamic	ashes	646	ASH	yano1262
240885	ḳʰup	qʰ u p	Chipaya	Uru-Chipaya	ashes	646	ASH	chip1262
241905	čim	tʃ i m	Mosetén	Mosetén-Chimané	ashes	646	ASH	mose1249
243068	timo	t i m o	Araona	Pano-Tacanan	ashes	646	ASH	arao1248
244190	moro	m o r o	Cavineña	Pano-Tacanan	ashes	646	ASH	cavi1250
245203	kʷaki-maxo	kʷ a k i + m a x o	Ese Ejja	Pano-Tacanan	ashes	646	ASH	esee1248
245204	kʷaki-powi	kʷ a k i + p o w i	Ese Ejja	Pano-Tacanan	ashes	646	ASH	esee1248
246158	powi	p o w i	Ese Ejja (Huarayo)	Pano-Tacanan	ashes	646	ASH	esee1248
246884	e-timo	e + t i m o	Tacana	Pano-Tacanan	ashes	646	ASH	taca1256
248065	či-mapo	tʃ i + m a p o	Cashibo	Pano-Tacanan	ashes	646	ASH	cash1251
248807	ṣ̌iʔi_mapo	ʂ i ʔ i + m a p o	Catuquina	Pano-Tacanan	ashes	646	ASH	pano1254
249926	čiʔi-mišpo	tʃ i ʔ i + m i ʃ p o	Chácobo	Pano-Tacanan	ashes	646	ASH	chac1251
250916	'mišpo	m i ʃ p o	Pacahuara	Pano-Tacanan	ashes	646	ASH	paca1246
251076	čii-mapo	tʃ iː + m a p o	Shipibo-Conibo	Pano-Tacanan	ashes	646	ASH	ship1254
252395	čii_mapo	tʃ iː + m a p o	Yaminahua	Pano-Tacanan	ashes	646	ASH	yami1256
253742	čɔčɔkɔ	tʃ ɔ tʃ ɔ k ɔ	Cayuvava	Cayubaba	ashes	646	ASH	cayu1262
255783	βeʔe-βus	β e ʔ e + β u s	Movima	Movima	ashes	646	ASH	movi1243
282844	'hep	h e p	Tehuelche	Chonan	ashes	646	ASH	tehu1242
283716	ʔ-è-apl	ʔ + e + a p l	Selknam	Chonan	ashes	646	ASH	onaa1245
#
223828	wãli	w ã l i	Ninam (Shirishana variety)	Yanomamic	ask (question, inquire)	1309	ASK (INQUIRE)	nina1238
224767	wãri-ãɨ	w ã r i + ã ɨ	Yanomámi	Yanomamic	ask (question, inquire)	1309	ASK (INQUIRE)	yano1262
241756	pewk-	p e w k	Chipaya	Uru-Chipaya	ask (question, inquire)	1309	ASK (INQUIRE)	chip1262
241757	pekun-š	p e k u n + ʃ	Chipaya	Uru-Chipaya	ask (question, inquire)	1309	ASK (INQUIRE)	chip1262
242917	kodak-'dʸe	k o d a k + dʲ e	Mosetén	Mosetén-Chimané	ask (question, inquire)	1309	ASK (INQUIRE)	mose1249
244064	bi-kʷae-baha	b i + kʷ a e + b a h a	Araona	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	arao1248
245062	baka-ti-ya	b a k a + t i + y/j a	Cavineña	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	cavi1250
246059	wowiaxa-ka-	w o w i a x a + k a	Ese Ejja	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	esee1248
247921	kisa-ba-	k i s a + b a	Tacana	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	taca1256
248718	ɲu'ka-ti	ɲ u k a + t i	Cashibo	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	cash1251
249796	yoka-	y/j o k a	Catuquina	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	pano1254
250842	nika-	n i k a	Chácobo	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	chac1251
252243	yoka-ti	y/j o k a + t i	Shipibo-Conibo	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	ship1254
252244	pirikõta_ati	p i r i k õ t a + a t i	Shipibo-Conibo	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	ship1254
253569	yõka-kĩ	y/j õ k a + k ĩ	Yaminahua	Pano-Tacanan	ask (question, inquire)	1309	ASK (INQUIRE)	yami1256
254759	βoroko	β o r o k o	Cayuvava	Cayubaba	ask (question, inquire)	1309	ASK (INQUIRE)	cayu1262
254760	do'eibi	d o e i b i	Cayuvava	Cayubaba	ask (question, inquire)	1309	ASK (INQUIRE)	cayu1262
254761	tata	t a t a	Cayuvava	Cayubaba	ask (question, inquire)	1309	ASK (INQUIRE)	cayu1262
256671	ɗaha-wane-ɬe	ɗ a h a + w a n e + ɬ e	Movima	Movima	ask (question, inquire)	1309	ASK (INQUIRE)	movi1243
283623	'tˀe	tˀ e	Tehuelche	Chonan	ask (question, inquire)	1309	ASK (INQUIRE)	tehu1242
283624	'hamkney-	h a m k n e y/j	Tehuelche	Chonan	ask (question, inquire)	1309	ASK (INQUIRE)	tehu1242
284468	m-yer-ne	m + y/j e r + n e	Selknam	Chonan	ask (question, inquire)	1309	ASK (INQUIRE)	onaa1245
#
223829	naka	n a k a	Ninam (Shirishana variety)	Yanomamic	ask, request	1828	ASK (REQUEST)	nina1238
241762	may-	m a y/j	Chipaya	Uru-Chipaya	ask, request	1828	ASK (REQUEST)	chip1262
241763	ḳax	q a x	Chipaya	Uru-Chipaya	ask, request	1828	ASK (REQUEST)	chip1262
242920	ku'daki	k u d a k i	Mosetén	Mosetén-Chimané	ask, request	1828	ASK (REQUEST)	mose1249
244065	kʷae	kʷ a e	Araona	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	arao1248
244066	kʷae-baha	kʷ a e + b a h a	Araona	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	arao1248
245065	baka-ti-ya	b a k a + t i + y/j a	Cavineña	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	cavi1250
246060	wowiaxa-nahe	w o w i a x a + n a h e	Ese Ejja	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	esee1248
247923	habahati-	h a b a h a t i	Tacana	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	taca1256
247924	patia_pohi_-po-	p a t i a + p o h i + p o	Tacana	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	taca1256
248720	ɲo'ka-ti	ɲ o k a + t i	Cashibo	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	cash1251
249798	yoka-	y/j o k a	Catuquina	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	pano1254
250844	βɨna-	β ɨ n a	Chácobo	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	chac1251
250845	βaa-	β aː	Chácobo	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	chac1251
252246	yoka-ti	y/j o k a + t i	Shipibo-Conibo	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	ship1254
252247	yono-ti	y/j o n o + t i	Shipibo-Conibo	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	ship1254
253571	yõka-kĩ	y/j õ k a + k ĩ	Yaminahua	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	yami1256
253572	kĩβi-kĩ	k ĩ β i + k ĩ	Yaminahua	Pano-Tacanan	ask, request	1828	ASK (REQUEST)	yami1256
256675	ɗah-kʷa-na	ɗ a h + kʷ a + n a	Movima	Movima	ask, request	1828	ASK (REQUEST)	movi1243
283625	'ār-	a r	Tehuelche	Chonan	ask, request	1828	ASK (REQUEST)	tehu1242
283626	e'haw-	e h a w	Tehuelche	Chonan	ask, request	1828	ASK (REQUEST)	tehu1242
283627	'šāʔyn	ʃ a ʔ y/j n	Tehuelche	Chonan	ask, request	1828	ASK (REQUEST)	tehu1242
284471	w-ʔè	w + ʔ e	Selknam	Chonan	ask, request	1828	ASK (REQUEST)	onaa1245
#
242000	'buro	b u r o	Mosetén	Mosetén-Chimané	ass, donkey	1862	DONKEY	mose1249
246982	asono	a s o n o	Tacana	Pano-Tacanan	ass, donkey	1862	DONKEY	taca1256
248938	ina	i n a	Catuquina	Pano-Tacanan	ass, donkey	1862	DONKEY	pano1254
251180	boro	b o r o	Shipibo-Conibo	Pano-Tacanan	ass, donkey	1862	DONKEY	ship1254
252507	mora	m o r a	Yaminahua	Pano-Tacanan	ass, donkey	1862	DONKEY	yami1256
255873	ɓuro	ɓ u r o	Movima	Movima	ass, donkey	1862	DONKEY	movi1243
#
224810	šuruka-ɨ	ʃ u r u k a + ɨ	Yanomámi	Yanomamic	attack	722	ATTACK	yano1262
