ID	DOCULECT	CONCEPTICON ID	CONCEPTICON_GLOSS	VALUE
	HuarayoEseEjja	2297	DUSK	sinékua
	HuarayoEseEjja	3609	TOWN OR VILLAGE	sói
	HuarayoEseEjja	1094	FASTEN	ta?á-kue
	HuarayoEseEjja	2374	DREAM	táwi
	HuarayoEseEjja	1261	SING	teé-kue
	HuarayoEseEjja	2486	HIDE	tiá-tewa-kue
	HuarayoEseEjja	2019	HAMMOCK	tíbi
	HuarayoEseEjja	999	JOINT	totá-ji
	HuarayoEseEjja	715	SHOUT	tsaa-á-kue
	HuarayoEseEjja	3080	SPLIT OPEN	tsaá-kue
	HuarayoEseEjja	1672	WRITE	tsewé-kue
	HuarayoEseEjja	251	SHARPEN (SOMETHING)	tshó-isho-kue
	EseEjja	773	HAVE	-jji
	EseEjja	1340	WITH	-nijje
	EseEjja	2117	DESIRE	-sa
	EseEjja	124	THORN	acuisha
	EseEjja	1649	SIT DOWN	anioquenaje
	EseEjja	1491	MOUSE	bahuicho
	EseEjja	2248	KNOW (SOMEBODY)	banaje
	EseEjja	719	FIND	banaje
	EseEjja	2006	FILL	biocuatanaje
	EseEjja	739	FEED	bobianaje
	EseEjja	3749	HATE (LOATHING)	botíama poanaje
	EseEjja	21	TASTE (SOMETHING)	botibanaje
	EseEjja	1086	WORK (ACTIVITY)	chacochaconaje
	EseEjja	2486	HIDE	cuaquishonaje
	EseEjja	1660	LOSE	cuaquishonaje, jjajeaquinaje
	EseEjja	1752	LEAVE	cuayanaje
	EseEjja	1520	CRUSH	cuiapeejeanaje
	EseEjja	1454	WIPE	cuinaje
	EseEjja	1341	HEAT UP	dahuaijjianaje, quiyoijjianaje
	EseEjja	1962	ROAST (SOMETHING)	dahuanaje
	EseEjja	1241	SOME	ebecacuana
	EseEjja	1741	ABOVE	ecuionojji
	EseEjja	1175	GHOST	edojjoshahua
	EseEjja	614	HILL	eiyo
	EseEjja	639	MOUNTAIN	eiyo
	EseEjja	2613	SKIN (HUMAN)	ejé
	EseEjja	2912	FORWARD	ejjiojipojji
	EseEjja	1251	BELLY	emajjii, emapi
	EseEjja	1625	DEAD	emanoyo
	EseEjja	1253	RAIN (RAINING)	ena poanaje
	EseEjja	666	RIVER	enam cuei
	EseEjja	3923	FEMALE ANIMAL	epona
	EseEjja	3463	RIVERBANK	esahua
	EseEjja	301	CHIEFTAIN	esho’iyo
	EseEjja	1958	UNRIPE	etahua
	EseEjja	3924	MALE ANIMAL	eyahue
	EseEjja	119	DIVE	huiiñanaje
	EseEjja	1711	TELL	huohuinaje
	EseEjja	1407	BREATHE	huosihuosinaje
	EseEjja	1689	SMOKE (INHALE)	ijjiahuichachacanaje
	EseEjja	3224	WRING	iñapohuinaje
	EseEjja	1590	WAIT (FOR)	isho’ajjanaje
	EseEjja	251	SHARPEN (SOMETHING)	ishonaje
	EseEjja	1531	BRANCH	iyá
	EseEjja	1411	LIE (REST)	jaanaje
	EseEjja	179	RIPEN	jahuanaje
	EseEjja	155	CHOP	jajacanaje
	EseEjja	463	FELL (A TREE)	jeabichanaje
	EseEjja	1041	INCREASE	jeasohuanaje
	EseEjja	3898	ACCEPT	jeshenaje
	EseEjja	694	GET	jeshenaje
	EseEjja	1094	FASTEN	jeyonaje
	EseEjja	136	HERE	jiquiojo
	EseEjja	2070	COMB (VERB)	jjabequinaje
	EseEjja	423	GET LOST	jjachamaquinaje
	EseEjja	1778	APPROACH	jjachipiquinaje
	EseEjja	2271	THINK	jjashahuabaquinaje
	EseEjja	2638	FISHING	jjequiaquinaje
	EseEjja	214	STRETCH	jjequijeyonaje
	EseEjja	1937	THERE	jocuama, jomaya
	EseEjja	2327	BECOME SICK	manonaje
	EseEjja	1494	DIE	manoyonaje
	EseEjja	2297	DUSK	mecajje poanaje
	EseEjja	857	STONE	mei
	EseEjja	371	PICK UP	mepenaje
	EseEjja	1228	EARTH (SOIL)	meshi
	EseEjja	3603	EARTH OR LAND	meshi
	EseEjja	8	CURSE	mimitainaje
	EseEjja	2827	MENSTRUATE	najji poanaje
	EseEjja	2561	HURT (SENSE PAIN)	neenaje
	EseEjja	2492	BOIL (SOMETHING)	ocuaocuanaje
	EseEjja	3913	COUGH (ACT OF COUGHING)	ojonaje
	EseEjja	750	DROP	óquenaje
	EseEjja	1240	NOT	pajá, meá
	EseEjja	1542	ACCOMPANY	peenaje
	EseEjja	813	DO	poanaje
	EseEjja	3080	SPLIT OPEN	pojonaje
	EseEjja	1615	ESCAPE	poquiquehuaquinaje
	EseEjja	1419	FEAR (BE AFRAID)	quea’ajja, metenaje
	EseEjja	2790	HIGH OR TALL	quea’ao
	EseEjja	706	DARK	queaapo
	EseEjja	2308	THIN	queabeje
	EseEjja	785	STRONG	queaca’e
	EseEjja	2113	OLD (USED)	queachii
	EseEjja	2112	OLD (AGED)	queachii
	EseEjja	143	HUMID	queachoe, queanajajji
	EseEjja	2374	DREAM	queacojjacahui
	EseEjja	2411	HURT (SOMEBODY)	queacuáajjanaje
	EseEjja	3452	MUCH	queahuiso
	EseEjja	699	SAD	queayeno
	EseEjja	48	BE SILENT	quehua aninaje
	EseEjja	2019	HAMMOCK	qui’bi
	EseEjja	1827	HARVEST CROPS	sejjanaje
	EseEjja	3287	BLOOM	shashanaje
	EseEjja	2324	GET WET	shepanaje
	EseEjja	3174	WAKE UP (SOMEONE)	shequinaje
	EseEjja	1586	SMELL (PERCEIVE)	shiyenaje
	EseEjja	2472	SUCKLE (BREASTFEED, NURSE)	tojjonaje
	EseEjja	1334	GUTS	weesisi
	Cavinena	124	THORN	acuija
	Cavinena	2248	KNOW (SOMEBODY)	adebaya
	Cavinena	2327	BECOME SICK	adyaya, ojejedajoya
	Cavinena	1240	NOT	aijama
	Cavinena	773	HAVE	aniya
	Cavinena	2341	CLOUDY	apoapo
	Cavinena	2297	DUSK	aponaya
	Cavinena	1660	LOSE	apotaya
	Cavinena	739	FEED	araya
	Cavinena	2308	THIN	ariadama, oshorique
	Cavinena	1358	ENEMY	ata’ama
	Cavinena	813	DO	aya
	Cavinena	1454	WIPE	bajejeya, tillaya
	Cavinena	2117	DESIRE	bijida
	Cavinena	21	TASTE (SOMETHING)	bijida
	Cavinena	3174	WAKE UP (SOMEONE)	cabatiya
	Cavinena	2215	BECOME ANGRY	cahuaitiya
	Cavinena	1407	BREATHE	canajetiya
	Cavinena	785	STRONG	casada
	Cavinena	1996	GET TIRED	castereya
	Cavinena	2486	HIDE	catehuajoya
	Cavinena	3287	BLOOM	catsatiya
	Cavinena	1422	BE ALIVE	chacha
	Cavinena	1629	EVENING	chinequeja
	Cavinena	1962	ROAST (SOMETHING)	cuahuiya
	Cavinena	463	FELL (A TREE)	cuereya
	Cavinena	666	RIVER	cueri
	Cavinena	1195	GIVE BIRTH	cuinaya
	Cavinena	1741	ABOVE	dyaque
	Cavinena	77	YOUNG WOMAN	ebaconapiji
	Cavinena	2019	HAMMOCK	ebadequi
	Cavinena	1473	FIST	ebipocaca
	Cavinena	2613	SKIN (HUMAN)	ebiti
	Cavinena	72	CLAW	ehuachitacua
	Cavinena	1625	DEAD	emajo
	Cavinena	614	HILL	emata
	Cavinena	639	MOUNTAIN	emata
	Cavinena	3609	TOWN OR VILLAGE	epo
	Cavinena	1334	GUTS	esere
	Cavinena	2112	OLD (AGED)	esiri
	Cavinena	2113	OLD (USED)	etsomeque
	Cavinena	1363	VOICE	etsori
	Cavinena	2124	SMELL	huanida
	Cavinena	2912	FORWARD	icuene
	Cavinena	1590	WAIT (FOR)	ihuaya
	Cavinena	3898	ACCEPT	inatsaya
	Cavinena	694	GET	inatsaya
	Cavinena	2271	THINK	inimetopoya
	Cavinena	179	RIPEN	jahueneshaya
	Cavinena	136	HERE	je’ejo, re’eque
	Cavinena	1520	CRUSH	jepeya
	Cavinena	2006	FILL	jequeshaya
	Cavinena	544	SPICY	jijidaque
	Cavinena	1778	APPROACH	jipetanaya
	Cavinena	3463	RIVERBANK	jiroro
	Cavinena	1586	SMELL (PERCEIVE)	jiroya
	Cavinena	1490	RAT	jite
	Cavinena	1494	DIE	majoya
	Cavinena	3603	EARTH OR LAND	mechi, yahua
	Cavinena	371	PICK UP	mepeya
	Cavinena	1086	WORK (ACTIVITY)	mereya
	Cavinena	2638	FISHING	motyaya
	Cavinena	2069	SOAK (VERB)	nacataya
	Cavinena	1674	POOR	nerecada
	Cavinena	1512	RISE (ONESELF)	netitsoraya
	Cavinena	3749	HATE (LOATHING)	ojebaya
	Cavinena	2561	HURT (SENSE PAIN)	ojedacatiya
	Cavinena	1986	DISEASE	ojeje
	Cavinena	3913	COUGH (ACT OF COUGHING)	ojoojoya
	Cavinena	3452	MUCH	omada, jetiama
	Cavinena	1689	SMOKE (INHALE)	omajajoya
	Cavinena	612	HEAT	oque
	Cavinena	1341	HEAT UP	oquenaya
	Cavinena	2334	MELT	oriya
	Cavinena	2492	BOIL (SOMETHING)	petotoya
	Cavinena	699	SAD	peya inime
	Cavinena	1711	TELL	piebaya, cuejaya
	Cavinena	681	DESTROY	pococoshaya
	Cavinena	750	DROP	ribiya
	Cavinena	1214	THIS	rique, je’eque
	Cavinena	1094	FASTEN	risiya
	Cavinena	2468	BAG	sapicua
	Cavinena	2409	BROWN	sehuesehue
	Cavinena	1005	TWINS	shihui
	Cavinena	1182	NOISE	sicacada
	Cavinena	2472	SUCKLE (BREASTFEED, NURSE)	sosososoya
	Cavinena	1827	HARVEST CROPS	tacaya, jicuijicuiya
	Cavinena	2374	DREAM	tahuiyajo
	Cavinena	1542	ACCOMPANY	tajiya, topoya
	Cavinena	1803	WOOD	acui
	Cavinena	1937	THERE	tohuaque, yohua
	Cavinena	857	STONE	tomo
	Cavinena	1047	PURSUE	topojodya
	Cavinena	1883	IN FRONT OF	toyo
	Cavinena	719	FIND	tsoroya
	Cavinena	2159	GROUND	yahua
	Cavinena	78	THAT	yomeque
	Cashibo	1486	PLANT (SOMETHING)	'apáti
	Cashibo	1318	CHICKEN	'atapa
	Cashibo	813	DO	'ati
	Cashibo	1996	GET TIRED	'atsanti
	Cashibo	1986	DISEASE	'isin
	Cashibo	2327	BECOME SICK	'isinti
	Cashibo	3452	MUCH	'itsa
	Cashibo	3913	COUGH (ACT OF COUGHING)	'ucuti
	Cashibo	1760	YOUNGER BROTHER	'unchi
	Cashibo	1937	THERE	'uri
	Cashibo	78	THAT	a
	Cashibo	423	GET LOST	amamiquiti
	Cashibo	666	RIVER	baca
	Cashibo	1195	GIVE BIRTH	bacënti
	Cashibo	119	DIVE	bainti
	Cashibo	806	BLANKET	baita
	Cashibo	1494	DIE	bamati
	Cashibo	1512	RISE (ONESELF)	báquiti
	Cashibo	614	HILL	bashi
	Cashibo	3924	MALE ANIMAL	bënë
	Cashibo	2308	THIN	bëntsin
	Cashibo	2486	HIDE	bëpánati
	Cashibo	1175	GHOST	bëru ñushin
	Cashibo	3174	WAKE UP (SOMEONE)	bësunti
	Cashibo	1047	PURSUE	bëtsi oti
	Cashibo	463	FELL (A TREE)	bëúti
	Cashibo	2613	SKIN (HUMAN)	bëxbi
	Cashibo	371	PICK UP	biti
	Cashibo	2006	FILL	buácati
	Cashibo	1741	ABOVE	cacëti
	Cashibo	1590	WAIT (FOR)	cainti
	Cashibo	143	HUMID	chabá
	Cashibo	2324	GET WET	chabáti
	Cashibo	2069	SOAK (VERB)	chabóti
	Cashibo	2790	HIGH OR TALL	chaxcë
	Cashibo	2907	ROT	chëquiti
	Cashibo	1520	CRUSH	chëti
	Cashibo	1433	HIT	chitashcati
	Cashibo	2492	BOIL (SOMETHING)	cubinti
	Cashibo	3463	RIVERBANK	cuëbi
	Cashibo	1275	ANSWER	cuëbíti
	Cashibo	2117	DESIRE	cuëënti
	Cashibo	251	SHARPEN (SOMETHING)	cuënuti
	Cashibo	785	STRONG	cushi
	Cashibo	3609	TOWN OR VILLAGE	ëma
	Cashibo	1214	THIS	ënë
	Cashibo	1428	BURNING	ërëti
	Cashibo	1803	WOOD	i
	Cashibo	1819	LOOK	isti
	Cashibo	1491	MOUSE	macun
	Cashibo	1869	BUY	maruti
	Cashibo	1571	SELL	maruti
	Cashibo	857	STONE	maxax
	Cashibo	3603	EARTH OR LAND	me
	Cashibo	244	LEFT	mëmiu
	Cashibo	1454	WIPE	mënioti
	Cashibo	719	FIND	mërati
	Cashibo	1860	BEAD	muru
	Cashibo	124	THORN	muxa
	Cashibo	1629	EVENING	ñantan
	Cashibo	136	HERE	nëri
	Cashibo	1778	APPROACH	nëti
	Cashibo	639	MOUNTAIN	ni
	Cashibo	1234	SMOOTH	nibá
	Cashibo	2866	DROP (SOMETHING)	nipacëti
	Cashibo	750	DROP	nipáti
	Cashibo	2215	BECOME ANGRY	nishti
	Cashibo	699	SAD	nitëxëti
	Cashibo	1358	ENEMY	no
	Cashibo	1086	WORK (ACTIVITY)	ñu mëëti
	Cashibo	2638	FISHING	ñuati
	Cashibo	2561	HURT (SENSE PAIN)	paëti
	Cashibo	1783	PAIN	paëti
	Cashibo	1533	BE HUNGRY	pánanti
	Cashibo	3230	DECEIVE	paránti
	Cashibo	1531	BRANCH	paxcu
	Cashibo	729	DAWN	pëcarati
	Cashibo	179	RIPEN	pëcëti
	Cashibo	1257	WING	pëchi
	Cashibo	214	STRETCH	pëócati
	Cashibo	2468	BAG	pisha
	Cashibo	593	POTATO	pua
	Cashibo	1251	BELLY	pucu
	Cashibo	1411	LIE (REST)	racáti
	Cashibo	66	KNEEL	rantipurúnti
	Cashibo	1542	ACCOMPANY	raruati
	Cashibo	1615	ESCAPE	rëquiti
	Cashibo	1253	RAIN (RAINING)	saíti
	Cashibo	1341	HEAT UP	sënanti
	Cashibo	2003	FLOW	shióbuti
	Cashibo	1094	FASTEN	tëcërëcati
	Cashibo	1649	SIT DOWN	tsóti
	Cashibo	2472	SUCKLE (BREASTFEED, NURSE)	tsucucati
	Cashibo	3080	SPLIT OPEN	tucati
	Cashibo	1711	TELL	tupuxunti
	Cashibo	1588	TURN	turuquiti
	Cashibo	1041	INCREASE	uáti
	Cashibo	1407	BREATHE	uinti
	Cashibo	3923	FEMALE ANIMAL	xanu
	Cashibo	2112	OLD (AGED)	xëni
	Cashibo	1586	SMELL (PERCEIVE)	xëti
	Cashibo	2124	SMELL	xëti
	Cashibo	1962	ROAST (SOMETHING)	xuiti
	Cashibo	2297	DUSK	xupíti
	Cashibo	1127	SEND	xuti
